        0.298879        0.190203      -12.090722       29.842166        0.000000        0.000000        0.000000
        0.300858        0.166440      -11.920796      141.858145        0.000000        0.000000        0.000000
        0.302838        0.143230      -11.532011      250.986531        0.000000        0.000000        0.000000
        0.304817        0.120998      -10.932065      355.223963        0.000000        0.000000        0.000000
        0.306796        0.100151      -10.132533      452.656956        0.000000        0.000000        0.000000
        0.308776        0.081069       -9.148653      541.497031        0.000000        0.000000        0.000000
        0.310755        0.064098       -7.999046      620.113546        0.000000        0.000000        0.000000
        0.312734        0.049546       -6.705378      687.063631        0.000000        0.000000        0.000000
        0.314714        0.037672       -5.291954      741.118680        0.000000        0.000000        0.000000
        0.316693        0.028689       -3.785282      781.286901        0.000000        0.000000        0.000000
        0.318672        0.022752       -2.213575      806.831528        0.000000        0.000000        0.000000
        0.320652        0.019961       -0.606243      817.284342        0.000000        0.000000        0.000000
        0.322631        0.020358        1.006653      812.454271        0.000000        0.000000        0.000000
        0.324610        0.023922        2.594953      792.430894        0.000000        0.000000        0.000000
        0.326590        0.030577        4.128949      757.582797        0.000000        0.000000        0.000000
        0.328569        0.040185        5.579931      708.550807        0.000000        0.000000        0.000000
        0.330548        0.052557        6.920718      646.236228        0.000000        0.000000        0.000000
        0.332528        0.067448        8.126151      571.784291        0.000000        0.000000        0.000000
        0.334507        0.084569        9.173561      486.563133        0.000000        0.000000        0.000000
        0.336486        0.103587       10.043183      392.138678        0.000000        0.000000        0.000000
        0.338466        0.124134       10.718515      290.245888        0.000000        0.000000        0.000000
        0.340445        0.145813       11.186630      182.756915        0.000000        0.000000        0.000000
        0.342424        0.168204       11.438405       71.646728        0.000000        0.000000        0.000000
        0.344404        0.190875       11.468692      -41.043142        0.000000        0.000000        0.000000
        0.346383        0.213385       11.276414     -153.242083        0.000000        0.000000        0.000000
        0.348362        0.235297       10.864584     -262.888416        0.000000        0.000000        0.000000
        0.350342        0.256184       10.240248     -367.967242        0.000000        0.000000        0.000000
        0.352321        0.275635        9.414357     -466.547434        0.000000        0.000000        0.000000
        0.354300        0.293267        8.401568     -556.817088        0.000000        0.000000        0.000000
        0.356280        0.308727        7.219973     -637.116790        0.000000        0.000000        0.000000
        0.358259        0.321702        5.890766     -705.970079        0.000000        0.000000        0.000000
        0.360238        0.331924        4.437856     -762.110552        0.000000        0.000000        0.000000
        0.362218        0.339174        2.887430     -804.505115        0.000000        0.000000        0.000000
        0.364197        0.343286        1.267468     -832.372947        0.000000        0.000000        0.000000
        0.366176        0.344151       -0.392768     -845.199840        0.000000        0.000000        0.000000
        0.368156        0.341721       -2.063272     -842.747635        0.000000        0.000000        0.000000
        0.370135        0.336003       -3.713843     -825.058598        0.000000        0.000000        0.000000
        0.372114        0.327068       -5.314641     -792.454643        0.000000        0.000000        0.000000
        0.374094        0.315042       -6.836733     -745.531425        0.000000        0.000000        0.000000
        0.376073        0.300109       -8.252627     -685.147402        0.000000        0.000000        0.000000
        0.378052        0.282503       -9.536773     -612.408082        0.000000        0.000000        0.000000
        0.380032        0.262509      -10.666035     -528.645725        0.000000        0.000000        0.000000
        0.382011        0.240453      -11.620113     -435.394884        0.000000        0.000000        0.000000
        0.383990        0.216699      -12.381918     -334.364241        0.000000        0.000000        0.000000
        0.385970        0.191641      -12.937882     -227.405232        0.000000        0.000000        0.000000
        0.387949        0.165696      -13.278211     -116.478065        0.000000        0.000000        0.000000
        0.389928        0.139296      -13.397064       -3.615732        0.000000        0.000000        0.000000
        0.391908        0.112883      -13.292657      109.113312        0.000000        0.000000        0.000000
        0.393887        0.086894      -12.967298      219.643119        0.000000        0.000000        0.000000
        0.395866        0.061762      -12.427344      325.948177        0.000000        0.000000        0.000000
        0.397846        0.037901      -11.683087      426.080590        0.000000        0.000000        0.000000
        0.399825        0.015701      -10.748559      518.205842        0.000000        0.000000        0.000000
        0.401804       -0.004478       -9.641279      600.636467        0.000000        0.000000        0.000000
        0.403784       -0.022315       -8.381930      671.863034        0.000000        0.000000        0.000000
        0.405763       -0.037532       -6.993978      730.581851        0.000000        0.000000        0.000000
        0.407742       -0.049900       -5.503244      775.718900        0.000000        0.000000        0.000000
        0.409722       -0.059244       -3.937426      806.449553        0.000000        0.000000        0.000000
        0.411701       -0.065442       -2.325593      822.213708        0.000000        0.000000        0.000000
        0.413680       -0.068434       -0.697653      822.726070        0.000000        0.000000        0.000000
        0.415660       -0.068218        0.916203      807.981388        0.000000        0.000000        0.000000
        0.417639       -0.064851        2.486046      778.254551        0.000000        0.000000        0.000000
        0.419618       -0.058449        3.982768      734.095540        0.000000        0.000000        0.000000
        0.421598       -0.049184        5.378607      676.319328        0.000000        0.000000        0.000000
        0.423577       -0.037282        6.647666      605.990920        0.000000        0.000000        0.000000
        0.425556       -0.023017        7.766381      524.405796        0.000000        0.000000        0.000000
        0.427536       -0.006707        8.713958      433.066134        0.000000        0.000000        0.000000
        0.429515        0.011292        9.472754      333.653223        0.000000        0.000000        0.000000
        0.431494        0.030592       10.028599      227.996602        0.000000        0.000000        0.000000
        0.433474        0.050781       10.371060      118.040470        0.000000        0.000000        0.000000
        0.435453        0.071430       10.493629        5.807992        0.000000        0.000000        0.000000
        0.437432        0.092101       10.393843     -106.635843        0.000000        0.000000        0.000000
        0.439412        0.112357       10.073332     -217.222136        0.000000        0.000000        0.000000
        0.441391        0.131765        9.537786     -323.916055        0.000000        0.000000        0.000000
        0.443370        0.149911        8.796853     -424.754198        0.000000        0.000000        0.000000
        0.445350        0.166399        7.863959     -517.880637        0.000000        0.000000        0.000000
        0.447329        0.180868        6.756066     -601.580989        0.000000        0.000000        0.000000
        0.449308        0.192991        5.493357     -674.313892        0.000000        0.000000        0.000000
        0.451288        0.202484        4.098865     -734.739306        0.000000        0.000000        0.000000
        0.453267        0.209112        2.598054     -781.743108        0.000000        0.000000        0.000000
        0.455246        0.212691        1.018349     -814.457554        0.000000        0.000000        0.000000
        0.457226        0.213094       -0.611368     -832.277209        0.000000        0.000000        0.000000
        0.459205        0.210251       -2.261287     -834.870058        0.000000        0.000000        0.000000
        0.461184        0.204152       -3.901216     -822.183612        0.000000        0.000000        0.000000
        0.463164        0.194847       -5.501139     -794.445864        0.000000        0.000000        0.000000
        0.465143        0.182443       -7.031763     -752.161110        0.000000        0.000000        0.000000
        0.467122        0.167107       -8.465059     -696.100692        0.000000        0.000000        0.000000
        0.469102        0.149055       -9.774772     -627.288837        0.000000        0.000000        0.000000
        0.471081        0.128558      -10.936910     -546.983860        0.000000        0.000000        0.000000
        0.473060        0.105927      -11.930177     -456.655058        0.000000        0.000000        0.000000
        0.475040        0.081515      -12.736369     -357.955746        0.000000        0.000000        0.000000
